trip_index,route_index,trip_headsign,direction_id
42177,248,Stadion Strahov,0
42178,146,Smichovske nadrazi,1
42179,3,Sidliste Dablice,0
42180,976,Stary Hloubetin,0
42181,115,Vystaviste,0
42182,625,Cerny Most,0
42183,1164,Haje,0
42184,1156,Zlicin,1
42185,1145,Depo Hostivar,1
42186,204,Na Knizeci,1
42187,439,Trebonice,0
42188,193,Jizni Mesto,0
42189,376,Haje,0
42190,420,Jizni Mesto,1
42191,83,Nadrazi Holesovice,1
42192,917,Vozovna Pankrac,0
42193,260,Dejvicka,1
42194,130,Poliklinika Budejovicka,1
42195,690,Nadrazi Uhrineves,0
42196,1,Vozovna Vokovice,0
42197,537,Kacerov,1
42198,595,Sidliste Malesice,0
42199,279,Zelivskeho,1
42200,46,Smichovske nadrazi,0
42201,42,Dablice,0
42202,787,Nedvezi,0
42203,294,Ceskomoravska,0
42204,750,Svepravice,0
42205,479,Dejvicka,0
42206,349,Dejvicka,1
42207,810,Na Knizeci,0
42208,617,Sidliste Bohnice,0
42209,194,Jizni Mesto,0
42210,594,Sidliste Malesice,0
42211,542,Ustredni dilny DP,1
42212,969,Nove Strasnice,0
42213,249,Poliklinika Mazurska,0
42214,521,Vypich,0
42215,438,Vypich,1
42216,146,Smichovske nadrazi,1
42217,593,Zelivskeho,1
42218,552,Na Knizeci,1
42219,267,Dejvicka,1
42220,809,Na Knizeci,0
42221,809,Na Knizeci,0
42222,864,Lehovec,0
42223,250,Kobylisy,1
42224,18,Vozovna Zizkov,1
42225,579,Kacerov,1
42226,258,Dejvicka,1
42227,386,Nemocnice Na Homolce,0
42228,321,Letnany,1
42229,528,Nadrazi Holesovice,0
42230,864,Lehovec,0
42231,1163,Letnany,1
42232,1156,Zlicin,1
42233,1166,Muzeum,0
42234,1155,Cerny Most,0
42235,110,Vozovna Kobylisy,0
42236,157,Cechovo namesti,1
42237,190,Florenc,1
42238,455,Stadion Strahov,0
42239,496,Letnany,0
42240,145,Skalka,0
42241,684,Sidliste Rohoznik,0
42242,389,Bila Hora,0
42243,618,Kobylisy,1
42244,368,Poliklinika Petriny,0
42245,982,Spojovaci,0
42246,87,Zoologicka zahrada,0
42247,360,Kobylisy,1
42248,542,Ustredni dilny DP,1
42249,407,Sidliste Modrany,1
42250,563,Seberak,0
42251,83,Nadrazi Holesovice,1
42252,676,Vozovna Pankrac,0
42253,178,Florenc,1
42254,200,Jizni Mesto,0
42255,828,Cerny Most,1
42256,862,Vozovna Zizkov,1
42257,339,Ustredni dilny DP,0
42258,140,Na Knizeci,1
42259,813,Podhori,0
42260,679,Blatov sever,0
42261,625,Cerny Most,0
42262,915,Holyne,1
42263,931,Vozovna Zizkov,0
42264,536,Sidliste Lhotka,0
42265,297,Nad Konvarkou,1
42266,871,Sidliste Rohoznik,0
42267,84,Zoologicka zahrada,0
42268,524,Nadrazi Satalice,0
42269,822,Namesti Bratri Synku,0
42270,995,Narodni divadlo,1
42271,541,Spojovaci,0
42272,522,Kbelsky hrbitov,0
42273,181,Dvorce,0
42274,548,Na Beranku,0
42275,1172,Haje,0
42276,1175,Kacerov,0
42277,983,Sidliste Repy,1
42278,994,Spojovaci,0
42279,105,Nadrazi Veleslavin,1
42280,873,Divoka Sarka,1
42281,108,Sidliste Barrandov,1
42282,408,Vystaviste,0
42283,111,Vozovna Motol,0
42284,179,Sidliste Malesice,0
42285,341,Ustredni dilny DP,0
42286,405,Sidliste Modrany,1
42287,587,Haje,1
42288,753,Sidliste Horni Pocernice,0
42289,617,Sidliste Bohnice,0
42290,873,Divoka Sarka,1
42291,78,Kolodeje,0
42292,221,Zelivskeho,1
42293,880,Kobylisy,0
42294,195,Sidliste Cakovice,1
42295,618,Kobylisy,1
42296,689,Zelivskeho,1
42297,206,U Waltrovky,0
42298,764,Nadrazi Veleslavin,0
42299,294,Ceskomoravska,0
42300,97,Jeneralka,0
42301,632,Cakovice,0
42302,919,Kotlarka,1
42303,655,Nadrazi Uhrineves,0
42304,581,Smichovske nadrazi,0
42305,6,Sidliste Petriny,1
42306,957,Nove Strasnice,0
42307,206,U Waltrovky,0
42308,242,Bazen Hloubetin,1
42309,257,Vyhledy,0
42310,946,Vysocanska,1
42311,241,Bazen Hloubetin,1
42312,201,Sidliste Cakovice,1
42313,946,Vysocanska,1
42314,540,Pankrac,1
42315,438,Vypich,1
42316,175,Borislavka,1
42317,172,Zlicin,1
42318,204,Na Knizeci,1
42319,856,Nadrazi Radotin,1
42320,39,Kobylisy,1
42321,969,Nove Strasnice,0
42322,419,Prazska ctvrt,0
42323,335,Ustredni dilny DP,0
42324,550,Obchodni centrum Ruzyne,0
42325,277,Na Beranku,0
42326,1156,Zlicin,1
42327,406,Vozovna Kobylisy,0
42328,189,Chodov,0
42329,365,Depo Hostivar,1
42330,93,Sidliste Pisnice,0
42331,71,Sporilov,1
42332,132,Nadrazi Branik,0
42333,895,Andel,1
42334,389,Bila Hora,0
42335,732,Bila Hora,1
42336,20,Sidliste Repy,1
42337,666,Nadrazi Branik,1
42338,639,Stavebni zona Horni Pocernice,1
42339,130,Poliklinika Budejovicka,1
42340,565,Nadrazi Vrsovice,1
42341,8,Vozovna Kobylisy,1
42342,85,Podhori,0
42343,764,Nadrazi Veleslavin,0
42344,86,Podhori,0
42345,948,Ustredni dilny DP,0
42346,358,K Tuchomericum,0
42347,744,Klanovice,0
42348,387,Na Knizeci,1
42349,246,Nove Butovice,1
42350,115,Vystaviste,0
42351,575,Sidliste Letnany,1
42352,913,Smichovske nadrazi,0
42353,741,Cerny Most,0
42354,86,Podhori,0
42355,106,Letiste,0
42356,444,Florenc,1
42357,24,Sidliste Repy,1
42358,946,Vysocanska,1
42359,450,Florenc,1
42360,85,Podhori,0
42361,741,Cerny Most,0
42362,200,Jizni Mesto,0
42363,190,Florenc,1
42364,729,Nadrazi Hostivar,0
42365,761,Nadrazi Veleslavin,0
42366,374,Haje,0
42367,143,Zelivskeho,1
42368,472,Vozovna Pankrac,0
42369,350,Vyhledy,0
42370,277,Na Beranku,0
42371,249,Poliklinika Mazurska,0
42372,238,Miskovice,0
42373,219,Komorany,0
42374,823,Kobylisy,1
42375,116,Narodni divadlo,1
42376,594,Sidliste Malesice,0
42377,433,Na Hvezdarne,0
42378,967,Ustredni dilny DP,0
42379,209,Skalka,1
42380,595,Sidliste Malesice,0
42381,64,VU Bechovice,0
42382,205,Na Knizeci,1
42383,948,Vozovna Zizkov,0
42384,38,Simunkova,1
42385,390,Nove Butovice,1
42386,155,Smichovske nadrazi,1
42387,1171,Prazskeho povstani,1
42388,1163,Letnany,1
42389,1164,Haje,0
42390,1144,Nemocnice Motol,0
42391,1148,Nemocnice Motol,0
42392,1149,Skalka,1
42393,1155,Cerny Most,0
42394,315,Nasirovo namesti,0
42395,174,Hradcanska,0
42396,345,Ustredni dilny DP,0
42397,106,Letiste,0
42398,70,Olsanske hrbitovy,0
42399,520,Velka Ohrada,1
42400,245,Velka Ohrada,0
42401,697,Sidliste Libus,0
42402,686,Nepasicke namesti,0
42403,615,Sidliste Barrandov,1
42404,874,Nadrazi Hostivar,0
42405,731,Vypich,1
42406,35,Zentiva,1
42407,761,Nadrazi Veleslavin,0
42408,32,Skalka,1
42409,137,Smukyrka,0
42410,565,Nadrazi Vrsovice,1
42411,139,Kavalirka,1
42412,698,Kacerov,1
42413,533,Kavci hory,0
42414,252,Kobylisy,1
42415,101,Smichovske nadrazi,0
42416,585,Sidliste Pisnice,1
42417,190,Florenc,1
42418,251,Sidliste Cimice,0
42419,132,Nadrazi Branik,0
42420,529,Kavci hory,0
42421,752,Cerny Most,1
42422,833,Lipence,0
42423,909,Kotlarka,1
42424,100,Poliklinika Budejovicka,1
42425,387,Na Knizeci,1
42426,71,Sporilov,1
42427,932,Holyne,1
42428,50,Nadrazi Branik,0
42429,464,Poliklinika Mazurska,1
42430,641,Ohrada,0
42431,737,Zahradni Mesto,0
42432,861,Bila Hora,1
42433,609,Sidliste Barrandov,1
42434,273,Olsanske hrbitovy,0
42435,931,Vozovna Zizkov,0
42436,105,Nadrazi Veleslavin,1
42437,67,Palmovka,1
42438,611,Vozovna Vokovice,0
42439,322,Letnany,1
42440,850,Zlicin,1
42441,323,Letnany,1
42442,471,Nadrazi Podbaba,1
42443,1155,Cerny Most,0
42444,1164,Haje,0
42445,53,Dejvicka,1
42446,138,Smukyrka,0
42447,146,Smichovske nadrazi,1
42448,995,Narodni divadlo,1
42449,407,Sidliste Modrany,1
42450,364,Sidliste Rohoznik,0
42451,74,Obchodni centrum Cakovice,1
42452,925,Vozovna Zizkov,0
42453,549,Letiste,0
42454,157,Cechovo namesti,1
42455,849,Zbraslavske namesti,0
42456,626,Nadrazi Holesovice,1
42457,843,Smichovske nadrazi,1
42458,145,Skalka,0
42459,604,Vozovna Motol,0
42460,480,Obchodni centrum Zlicin,1
42461,480,Obchodni centrum Zlicin,1
42462,465,Chodov,0
42463,466,Chodov,0
42464,491,Opatov,0
42465,101,Smichovske nadrazi,0
42466,446,Haje,0
42467,724,Nadrazi Hostivar,0
42468,763,Velka Ohrada,1
42469,456,Karlovo namesti,1
42470,21,Spojovaci,0
42471,643,Staromestska,1
42472,83,Nadrazi Holesovice,1
42473,83,Nadrazi Holesovice,1
42474,988,Spojovaci,0
42475,241,Bazen Hloubetin,1
42476,209,Skalka,1
42477,45,Brezineves,0
42478,178,Florenc,1
42479,37,Sidliste Bohnice,0
42480,530,Zelivskeho,1
42481,18,Vozovna Zizkov,1
42482,697,Sidliste Libus,0
42483,446,Haje,0
42484,67,Palmovka,1
42485,242,Bazen Hloubetin,1
42486,729,Nadrazi Hostivar,0
42487,1147,Nemocnice Motol,0
42488,1167,Letnany,1
42489,1156,Zlicin,1
42490,1163,Letnany,1
42491,617,Sidliste Bohnice,0
42492,195,Sidliste Cakovice,1
42493,927,Ustredni dilny DP,1
42494,642,Ohrada,0
42495,541,Spojovaci,0
42496,206,U Waltrovky,0
42497,456,Karlovo namesti,1
42498,299,Koleje Jizni Mesto,0
42499,551,Na Knizeci,1
42500,970,Sidliste Barrandov,1
42501,932,Holyne,1
42502,273,Olsanske hrbitovy,0
42503,194,Jizni Mesto,0
42504,364,Sidliste Rohoznik,0
42505,878,Nadrazi Branik,1
42506,175,Borislavka,1
42507,289,Ceskomoravska,1
42508,154,Hlubocepy,0
42509,201,Sidliste Cakovice,1
42510,626,Nadrazi Holesovice,1
42511,292,Sidliste Cimice,1
42512,832,Smichovske nadrazi,1
42513,252,Kobylisy,1
42514,219,Komorany,0
42515,440,Vypich,1
42516,552,Na Knizeci,1
42517,480,Obchodni centrum Zlicin,1
42518,50,Nadrazi Branik,0
42519,49,Kacerov,1
42520,466,Chodov,0
42521,318,Treboradice,0
42522,618,Kobylisy,1
42523,505,Radiova,1
42524,762,Velka Ohrada,1
42525,282,Ceskomoravska,1
42526,911,Smichovske nadrazi,0
42527,25,Spojovaci,0
42528,989,Sidliste Repy,1
42529,686,Nepasicke namesti,0
42530,977,Nadrazi Podbaba,1
42531,871,Sidliste Rohoznik,0
42532,459,Chodov,0
42533,52,Suchdol,0
42534,607,Divoka Sarka,0
42535,221,Zelivskeho,1
42536,102,Sidliste Sporilov,1
42537,52,Suchdol,0
42538,520,Velka Ohrada,1
42539,204,Na Knizeci,1
42540,43,Ladvi,1
42541,1156,Zlicin,1
42542,1145,Depo Hostivar,1
42543,70,Olsanske hrbitovy,0
42544,574,Jesenicka,0
42545,369,Sidliste Repy,1
42546,579,Kacerov,1
42547,464,Poliklinika Mazurska,1
42548,142,Zeleny pruh,0
42549,92,Kacerov,1
42550,894,Spejchar,0
42551,368,Poliklinika Petriny,0
42552,439,Trebonice,0
42553,106,Letiste,0
42554,34,Viktoria Zizkov,0
42555,814,Nemocnice Bohnice,1
42556,536,Sidliste Lhotka,0
42557,81,Skalka,1
42558,174,Hradcanska,0
42559,240,Ve Zlibku,0
42560,385,Treboradice,1
42561,547,Smichovske nadrazi,1
42562,239,Ve Zlibku,0
42563,49,Kacerov,1
42564,246,Nove Butovice,1
42565,753,Sidliste Horni Pocernice,0
42566,105,Nadrazi Veleslavin,1
42567,983,Sidliste Repy,1
42568,883,Vozovna Kobylisy,0
42569,233,Sporilov,1
42570,561,Seberak,0
42571,248,Stadion Strahov,0
42572,916,Smichovske nadrazi,0
42573,323,Letnany,1
42574,551,Na Knizeci,1
42575,982,Spojovaci,0
42576,227,Sporilov,1
42577,227,Sporilov,1
42578,528,Nadrazi Holesovice,0
42579,1175,Kacerov,0
42580,1145,Depo Hostivar,1
42581,95,Chodov,0
42582,314,Nadrazi Holesovice,0
42583,204,Na Knizeci,1
42584,537,Kacerov,1
42585,682,Nadrazi Klanovice,1
42586,140,Na Knizeci,1
42587,589,Smichovske nadrazi,0
42588,698,Kacerov,1
42589,730,Bila Hora,1
42590,966,Palackeho namesti,1
42591,861,Bila Hora,1
42592,479,Dejvicka,0
42593,327,Kotlarka,1
42594,25,Spojovaci,0
42595,852,Sidliste Zbraslav,0
42596,256,Zelivskeho,1
42597,588,Smichovske nadrazi,0
42598,473,Vozovna Pankrac,0
42599,426,Ve Zlibku,0
42600,154,Hlubocepy,0
42601,635,Haje,0
42602,24,Sidliste Repy,1
42603,737,Zahradni Mesto,0
42604,259,I. P. Pavlova,0
42605,455,Stadion Strahov,0
42606,575,Sidliste Letnany,1
42607,135,Ujezd u Pruhonic,0
42608,8,Vozovna Kobylisy,1
42609,158,Vozovna Zizkov,0
42610,540,Pankrac,1
42611,193,Jizni Mesto,0
42612,194,Jizni Mesto,0
42613,976,Stary Hloubetin,0
42614,988,Spojovaci,0
42615,250,Kobylisy,1
42616,386,Nemocnice Na Homolce,0
42617,864,Lehovec,0
42618,513,Vozovna Kobylisy,1
42619,249,Poliklinika Mazurska,0
42620,999,Spojovaci,0
42621,721,Zahradni Mesto,0
42622,19,Motol,0
42623,359,Dolni Chabry,0
42624,324,Vinor,0
42625,189,Chodov,0
42626,568,Nemocnice pod Petrinem,1
42627,858,Zlicin,1
42628,122,Nadrazi Radotin,0
42629,15,Sidliste Repy,1
42630,530,Zelivskeho,1
42631,235,Cakovice,0
42632,994,Spojovaci,0
42633,878,Nadrazi Branik,1
42634,179,Sidliste Malesice,0
42635,521,Vypich,0
42636,274,Sidliste Petriny,1
42637,994,Spojovaci,0
42638,340,Sidliste Repy,1
42639,259,I. P. Pavlova,0
42640,906,Kotlarka,1
42641,408,Vystaviste,0
42642,1144,Nemocnice Motol,0
42643,1164,Haje,0
42644,1166,Muzeum,0
42645,1163,Letnany,1
42646,1155,Cerny Most,0
42647,1163,Letnany,1
42648,926,Palackeho namesti,1
42649,595,Sidliste Malesice,0
42650,245,Velka Ohrada,0
42651,3,Sidliste Dablice,0
42652,574,Jesenicka,0
42653,226,Lehovec,0
42654,91,Tocna,0
42655,206,U Waltrovky,0
42656,931,Vozovna Zizkov,0
42657,373,Sidliste Zbraslav,1
42658,734,Vypich,1
42659,609,Sidliste Barrandov,1
42660,180,Podolska vodarna,1
42661,689,Zelivskeho,1
42662,18,Vozovna Zizkov,1
42663,763,Velka Ohrada,1
42664,594,Sidliste Malesice,0
42665,420,Jizni Mesto,1
42666,573,Jesenicka,0
42667,687,Zelivskeho,1
42668,420,Jizni Mesto,1
42669,84,Zoologicka zahrada,0
42670,184,Dvorce,0
42671,238,Miskovice,0
42672,181,Dvorce,0
42673,84,Zoologicka zahrada,0
42674,995,Narodni divadlo,1
42675,126,Nadrazi Radotin,0
42676,920,Sidliste Barrandov,0
42677,689,Zelivskeho,1
42678,455,Stadion Strahov,0
42679,227,Sporilov,1
42680,688,Jizni Mesto,0
42681,970,Sidliste Barrandov,1
42682,87,Zoologicka zahrada,0
42683,442,Vypich,1
42684,479,Dejvicka,0
42685,83,Nadrazi Holesovice,1
42686,210,Ustavy Akademie ved,0
42687,233,Sporilov,1
42688,38,Simunkova,1
42689,87,Zoologicka zahrada,0
42690,606,Sidliste Barrandov,1
42691,699,Poliklinika Petriny,1
42692,316,Kacerov,1
42693,458,Volha,1
42694,183,Podolska vodarna,1
42695,956,Radlicka,1
42696,842,Lipence,1
42697,279,Zelivskeho,1
42698,598,Nadrazi Branik,0
42699,1172,Haje,0
42700,1159,Smichovske nadrazi,1
42701,1155,Cerny Most,0
42702,636,Poliklinika Budejovicka,1
42703,204,Na Knizeci,1
42704,844,Sidliste Radotin,0
42705,579,Kacerov,1
42706,339,Ustredni dilny DP,0
42707,894,Spejchar,0
42708,747,Klanovice,0
42709,206,U Waltrovky,0
42710,6,Sidliste Petriny,1
42711,625,Cerny Most,0
42712,411,Vozovna Pankrac,0
42713,618,Kobylisy,1
42714,533,Kavci hory,0
42715,511,Haje,0
42716,83,Nadrazi Holesovice,1
42717,617,Sidliste Bohnice,0
42718,406,Vozovna Kobylisy,0
42719,512,Haje,0
42720,548,Na Beranku,0
42721,697,Sidliste Libus,0
42722,610,Divoka Sarka,0
42723,597,Narodni divadlo,1
42724,236,Palmovka,1
42725,471,Nadrazi Podbaba,1
42726,745,Cerny Most,1
42727,156,Bane,0
42728,146,Smichovske nadrazi,1
42729,563,Seberak,0
42730,698,Kacerov,1
42731,83,Nadrazi Holesovice,1
42732,386,Nemocnice Na Homolce,0
42733,52,Suchdol,0
42734,798,Obchodni centrum Sterboholy,0
42735,593,Zelivskeho,1
42736,438,Vypich,1
42737,762,Velka Ohrada,1
42738,158,Vozovna Zizkov,0
42739,102,Sidliste Sporilov,1
42740,29,Letiste,0
42741,529,Kavci hory,0
42742,1164,Haje,0
42743,1171,Prazskeho povstani,1
42744,1144,Nemocnice Motol,0
42745,824,Vozovna Kobylisy,1
42746,904,Vozovna Motol,1
42747,690,Nadrazi Uhrineves,0
42748,822,Namesti Bratri Synku,0
42749,945,Kubanske namesti,0
42750,407,Sidliste Modrany,1
42751,315,Nasirovo namesti,0
42752,873,Divoka Sarka,1
42753,873,Divoka Sarka,1
42754,292,Sidliste Cimice,1
42755,32,Skalka,1
42756,16,Spojovaci,0
42757,676,Vozovna Pankrac,0
42758,237,Palmovka,1
42759,751,Cerny Most,1
42760,685,Nadrazi Klanovice-sever,1
42761,106,Letiste,0
42762,274,Sidliste Petriny,1
42763,915,Holyne,1
42764,219,Komorany,0
42765,255,Mezitratova,0
42766,300,Strasnicka,1
42767,142,Zeleny pruh,0
42768,397,Kobylisy,1
42769,106,Letiste,0
42770,41,Sidliste Bohnice,0
42771,115,Vystaviste,0
42772,585,Sidliste Pisnice,1
42773,145,Skalka,0
42774,360,Kobylisy,1
42775,245,Velka Ohrada,0
42776,536,Sidliste Lhotka,0
42777,247,Dejvicka,1
42778,116,Narodni divadlo,1
42779,146,Smichovske nadrazi,1
42780,581,Smichovske nadrazi,0
42781,43,Ladvi,1
42782,872,Cerny Most,1
42783,831,Haje,0
42784,843,Smichovske nadrazi,1
42785,71,Sporilov,1
42786,211,Sidliste Skalka,1
42787,548,Na Beranku,0
42788,109,Vystaviste,0
42789,119,Narodni divadlo,1
42790,1150,Depo Hostivar,1
42791,757,Ve Zlibku,0
42792,641,Ohrada,0
42793,687,Zelivskeho,1
42794,748,Cerny Most,1
42795,55,Dejvicka,0
42796,53,Dejvicka,1
42797,405,Sidliste Modrany,1
42798,266,Mototechna,0
42799,752,Cerny Most,1
42800,105,Nadrazi Veleslavin,1
42801,78,Kolodeje,0
42802,752,Cerny Most,1
42803,983,Sidliste Repy,1
42804,121,Na Knizeci,1
42805,969,Nove Strasnice,0
42806,318,Treboradice,0
42807,982,Spojovaci,0
42808,6,Sidliste Petriny,1
42809,189,Chodov,0
42810,848,Zlicin,1
42811,190,Florenc,1
42812,125,Na Knizeci,1
42813,520,Velka Ohrada,1
42814,994,Spojovaci,0
42815,833,Lipence,0
42816,646,Bezdekovska,0
42817,240,Ve Zlibku,0
42818,580,Smichovske nadrazi,0
42819,239,Ve Zlibku,0
42820,155,Smichovske nadrazi,1
42821,221,Zelivskeho,1
42822,183,Podolska vodarna,1
42823,251,Sidliste Cimice,0
42824,873,Divoka Sarka,1
42825,959,Nove Strasnice,0
42826,419,Prazska ctvrt,0
42827,873,Divoka Sarka,1
42828,283,Novoborska,0
42829,294,Ceskomoravska,0
42830,28,Zlicin,1
42831,180,Podolska vodarna,1
42832,108,Sidliste Barrandov,1
42833,945,Kubanske namesti,0
42834,874,Nadrazi Hostivar,0
42835,946,Vysocanska,1
42836,277,Na Beranku,0
42837,261,Bavorska,0
42838,643,Staromestska,1
42839,288,Novoborska,0
42840,178,Florenc,1
42841,94,Kacerov,1
42842,137,Smukyrka,0
42843,143,Zelivskeho,1
42844,411,Vozovna Pankrac,0
42845,1163,Letnany,1
42846,1156,Zlicin,1
42847,1155,Cerny Most,0
42848,1156,Zlicin,1
42849,226,Lehovec,0
42850,529,Kavci hory,0
42851,895,Andel,1
42852,53,Dejvicka,1
42853,317,Sidliste Letnany,0
42854,472,Vozovna Pankrac,0
42855,1000,Sidliste Repy,1
42856,925,Vozovna Zizkov,0
42857,533,Kavci hory,0
42858,656,Letnany,1
42859,626,Nadrazi Holesovice,1
42860,805,Stara Holyne,1
42861,456,Karlovo namesti,1
42862,786,Haje,1
42863,267,Dejvicka,1
42864,37,Sidliste Bohnice,0
42865,3,Sidliste Dablice,0
42866,29,Letiste,0
42867,246,Nove Butovice,1
42868,406,Vozovna Kobylisy,0
42869,729,Nadrazi Hostivar,0
42870,20,Sidliste Repy,1
42871,87,Zoologicka zahrada,0
42872,382,Domov senioru Dablice,0
42873,801,Kralovice,0
42874,65,Dolni Pocernice,0
42875,632,Cakovice,0
42876,28,Zlicin,1
42877,200,Jizni Mesto,0
42878,1175,Kacerov,0
42879,260,Dejvicka,1
42880,377,Komorany,1
42881,550,Obchodni centrum Ruzyne,0
42882,396,Sidliste Cimice,0
42883,536,Sidliste Lhotka,0
42884,190,Florenc,1
42885,24,Sidliste Repy,1
42886,419,Prazska ctvrt,0
42887,989,Sidliste Repy,1
42888,764,Nadrazi Veleslavin,0
42889,913,Smichovske nadrazi,0
42890,101,Smichovske nadrazi,0
42891,666,Nadrazi Branik,1
42892,569,Florenc,0
42893,250,Kobylisy,1
42894,116,Narodni divadlo,1
42895,157,Cechovo namesti,1
42896,143,Zelivskeho,1
42897,562,Prazskeho povstani,1
42898,617,Sidliste Bohnice,0
42899,44,Ladvi,1
42900,145,Skalka,0
42901,458,Volha,1
42902,895,Andel,1
42903,965,Nove Strasnice,0
42904,685,Nadrazi Klanovice-sever,1
42905,1164,Haje,0
42906,1163,Letnany,1
42907,1148,Nemocnice Motol,0
42908,1167,Letnany,1
42909,1145,Depo Hostivar,1
42910,737,Zahradni Mesto,0
42911,52,Suchdol,0
42912,50,Nadrazi Branik,0
42913,537,Kacerov,1
42914,73,Dolni Pocernice,0
42915,375,Haje,0
42916,179,Sidliste Malesice,0
42917,579,Kacerov,1
42918,102,Sidliste Sporilov,1
42919,753,Sidliste Horni Pocernice,0
42920,464,Poliklinika Mazurska,1
42921,49,Kacerov,1
42922,387,Na Knizeci,1
42923,549,Letiste,0
42924,238,Miskovice,0
42925,115,Vystaviste,0
42926,201,Sidliste Cakovice,1
42927,976,Stary Hloubetin,0
42928,977,Nadrazi Podbaba,1
42929,489,Cerny Most,1
42930,390,Nove Butovice,1
42931,70,Olsanske hrbitovy,0
42932,932,Holyne,1
42933,292,Sidliste Cimice,1
42934,437,Luka,0
42935,471,Nadrazi Podbaba,1
42936,204,Na Knizeci,1
42937,195,Sidliste Cakovice,1
42938,700,Sidliste Baba,0
42939,530,Zelivskeho,1
42940,175,Borislavka,1
42941,976,Stary Hloubetin,0
42942,618,Kobylisy,1
42943,990,Vozovna Motol,1
42944,874,Nadrazi Hostivar,0
42945,174,Hradcanska,0
42946,340,Sidliste Repy,1
42947,346,Sidliste Repy,1
42948,73,Dolni Pocernice,0
42949,761,Nadrazi Veleslavin,0
42950,541,Spojovaci,0
42951,480,Obchodni centrum Zlicin,1
42952,206,U Waltrovky,0
42953,405,Sidliste Modrany,1
42954,254,Habrova,0
42955,610,Divoka Sarka,0
42956,625,Cerny Most,0
42957,273,Olsanske hrbitovy,0
42958,428,Depo Hostivar,1
42959,142,Zeleny pruh,0
42960,122,Nadrazi Radotin,0
42961,21,Spojovaci,0
42962,210,Ustavy Akademie ved,0
42963,79,Skalka,1
42964,958,Vozovna Strasnice,1
42965,593,Zelivskeho,1
42966,247,Dejvicka,1
42967,589,Smichovske nadrazi,0
42968,83,Nadrazi Holesovice,1
42969,441,Reporyjske namesti,0
42970,204,Na Knizeci,1
42971,521,Vypich,0
42972,279,Zelivskeho,1
42973,84,Zoologicka zahrada,0
42974,864,Lehovec,0
42975,864,Lehovec,0
42976,617,Sidliste Bohnice,0
42977,465,Chodov,0
42978,249,Poliklinika Mazurska,0
42979,294,Ceskomoravska,0
42980,969,Nove Strasnice,0
42981,727,Vozovna Vokovice,0
42982,969,Nove Strasnice,0
42983,882,Kobylisy,0
42984,106,Letiste,0
42985,42,Dablice,0
42986,810,Na Knizeci,0
42987,528,Nadrazi Holesovice,0
42988,809,Na Knizeci,0
42989,84,Zoologicka zahrada,0
42990,83,Nadrazi Holesovice,1
42991,466,Chodov,0
42992,522,Kbelsky hrbitov,0
42993,175,Borislavka,1
42994,780,Benice,0
42995,258,Dejvicka,1
42996,87,Zoologicka zahrada,0
42997,537,Kacerov,1
42998,67,Palmovka,1
42999,87,Zoologicka zahrada,0
43000,835,Dolni Cernosice,0
43001,1163,Letnany,1
43002,1155,Cerny Most,0
43003,1164,Haje,0
43004,1166,Muzeum,0
43005,140,Na Knizeci,1
43006,88,Nadrazi Holesovice,1
43007,526,Vinor,0
43008,420,Jizni Mesto,1
43009,541,Spojovaci,0
43010,618,Kobylisy,1
43011,690,Nadrazi Uhrineves,0
43012,157,Cechovo namesti,1
43013,299,Koleje Jizni Mesto,0
43014,970,Sidliste Barrandov,1
43015,25,Spojovaci,0
43016,455,Stadion Strahov,0
43017,212,Ustavy Akademie ved,0
43018,250,Kobylisy,1
43019,547,Smichovske nadrazi,1
43020,178,Florenc,1
43021,640,Sidliste Petrovice,0
43022,698,Kacerov,1
43023,190,Florenc,1
43024,411,Vozovna Pankrac,0
43025,833,Lipence,0
43026,155,Smichovske nadrazi,1
43027,491,Opatov,0
43028,697,Sidliste Libus,0
43029,386,Nemocnice Na Homolce,0
43030,815,Podhori,0
43031,828,Cerny Most,1
43032,888,Vozovna Motol,0
43033,252,Kobylisy,1
43034,339,Ustredni dilny DP,0
43035,434,Smichovske nadrazi,1
43036,200,Jizni Mesto,0
43037,878,Nadrazi Branik,1
43038,607,Divoka Sarka,0
43039,479,Dejvicka,0
43040,640,Sidliste Petrovice,0
43041,977,Nadrazi Podbaba,1
43042,365,Depo Hostivar,1
43043,88,Nadrazi Holesovice,1
43044,1156,Zlicin,1
43045,1145,Depo Hostivar,1
43046,1172,Haje,0
43047,1155,Cerny Most,0
43048,896,Ustredni dilny DP,0
43049,105,Nadrazi Veleslavin,1
43050,982,Spojovaci,0
43051,206,U Waltrovky,0
43052,540,Pankrac,1
43053,291,Ceskomoravska,1
43054,257,Vyhledy,0
43055,233,Sporilov,1
43056,828,Cerny Most,1
43057,277,Na Beranku,0
43058,764,Nadrazi Veleslavin,0
43059,585,Sidliste Pisnice,1
43060,919,Kotlarka,1
43061,983,Sidliste Repy,1
43062,285,Ceskomoravska,1
43063,896,Ustredni dilny DP,0
43064,408,Vystaviste,0
43065,880,Kobylisy,0
43066,916,Smichovske nadrazi,0
43067,617,Sidliste Bohnice,0
43068,39,Kobylisy,1
43069,181,Dvorce,0
43070,931,Vozovna Zizkov,0
43071,201,Sidliste Cakovice,1
43072,227,Sporilov,1
43073,995,Narodni divadlo,1
43074,195,Sidliste Cakovice,1
43075,575,Sidliste Letnany,1
